domain,keyword,province_name,job_title,company,location,salary,min_salary,max_salary,posted_date,job_url,matched_skills,matched_skill_count,skill_python,skill_r,skill_java,skill_scala,skill_c++,skill_sql & database,skill_mongodb,skill_elasticsearch,skill_pandas,skill_numpy,skill_scipy,skill_sklearn,skill_machine_learning,skill_deep_learning,skill_llm,skill_rag,skill_langchain,skill_openai,skill_huggingface,skill_prompt_engineering,skill_vector_db,skill_excel,skill_powerbi,skill_tableau,skill_matplotlib,skill_seaborn,skill_plotly,skill_spark,skill_hadoop,skill_kafka,skill_aws,skill_gcp,skill_azure,skill_etl,skill_airflow,skill_docker,skill_kubernetes,skill_mlflow,skill_fastapi,skill_flask,skill_streamlit,skill_statistics,skill_git,skill_api,skill_linux
JobsDB,Data Scientist,กรุงเทพมหานคร,"Data Scientist, Makro CDC",CP Axtra (Makro),กรุงเทพมหานคร,,,,01/29/2026,https://th.jobsdb.com/th/job/89973354?type=standard&ref=search-standalone&origin=jobCard,python|sql & database|machine_learning|powerbi|spark|aws|azure|mlflow|statistics,9,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
JobsDB,Data Scientist,กรุงเทพมหานคร,"Data Scientist, CP Axtra",CP Axtra (Makro),กรุงเทพมหานคร,,,,01/29/2026,https://th.jobsdb.com/th/job/89973263?type=standard&ref=search-standalone&origin=jobCard,python|sql & database|sklearn|machine_learning|powerbi|tableau|matplotlib|spark|kafka|aws|airflow|mlflow|statistics,13,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
JobsDB,Data Scientist,กรุงเทพมหานคร,Data Scientist (Contract 18 Months),บริษัท แอสเซนด์ กรุ๊ป จำกัด,กรุงเทพมหานคร,,,,01/31/2026,https://th.jobsdb.com/th/job/90041628?type=standard&ref=search-standalone&origin=jobCard,python|machine_learning|rag|spark|aws|azure|etl|statistics|git|api,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0
JobsDB,Data Scientist,นครราชสีมา,Data Science & AI Intern,Seagate Technology (Thailand) Ltd.,นครราชสีมา,,,,02/17/2026,https://th.jobsdb.com/th/job/90394595?type=standard&ref=search-standalone&origin=jobCard,python|scipy|sklearn|machine_learning|deep_learning|statistics,6,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JobsDB,Data Scientist,กรุงเทพมหานคร,Data Science and Analytics,PTG Energy Public Company Limited,ห้วยขวาง กรุงเทพมหานคร,,,,02/13/2026,https://th.jobsdb.com/th/job/90310895?type=standard&ref=search-standalone&origin=jobCard,python|r|sql & database|machine_learning|excel|powerbi|tableau|spark|hadoop|aws|gcp|azure|statistics,13,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
JobsDB,Data Scientist,ไทย,Data Scientist,Venture Smarter,ไทย,,,,,https://th.jobsdb.com/th/job/82283234?type=standard&ref=search-standalone&origin=jobCard,python|r|java|c++|sql & database|pandas|numpy|sklearn|machine_learning|deep_learning|matplotlib|plotly|docker|kubernetes|flask|statistics,16,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
JobsDB,Data Scientist,กรุงเทพมหานคร,Senior Data Scientist,"Invitrace Co., Ltd.",สาทร กรุงเทพมหานคร,"฿70,000 – ฿80,000 per month",70000.0,80000.0,02/01/2026,https://th.jobsdb.com/th/job/89929987?type=standard&ref=search-standalone&origin=jobCard,python|machine_learning|deep_learning|llm|rag|statistics|api,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
JobsDB,Data Scientist,กรุงเทพมหานคร,Data Scientist Manager (AI/ML),Ascend Money Group,กรุงเทพมหานคร,,,,01/27/2026,https://th.jobsdb.com/th/job/89924434?type=standard&ref=search-standalone&origin=jobCard,python|sql & database|machine_learning|langchain|aws|gcp|mlflow|statistics,8,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
JobThai,Data Scientist,ปทุมธานี,Data Scientist,บริษัท ดูโฮม จำกัด (มหาชน),อ.เมืองปทุมธานี จ.ปทุมธานี,ตามโครงสร้างบริษัท/ประสบการณ์,,,02/19/2026,https://www.jobthai.com/th/job/1533922,python|sql & database|machine_learning|powerbi,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JobThai,Data Scientist,กรุงเทพมหานคร,Data Scientist,"Digital Dialogue Co., Ltd.","MRT พระราม 9, ศูนย์วัฒนธรรมแห่งประเทศไทย",ตามโครงสร้างบริษัทฯ,,,02/19/2026,https://www.jobthai.com/th/job/1685397,python|r|machine_learning|deep_learning,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JobThai,Data Scientist,กรุงเทพมหานคร,Data Scientist,บริษัท จี.เอ็ม.เอส. คอร์เปอเรชั่น จำกัด,เขตยานนาวา กรุงเทพมหานคร,"25,000 - 30,000 บาท",25000.0,30000.0,02/19/2026,https://www.jobthai.com/th/job/1822474,python|r|sql & database|machine_learning|powerbi|tableau,6,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JobThai,Data Scientist,กรุงเทพมหานคร,Specialist - DATA Scientist,บริษัท เคซีจี คอร์ปอเรชั่น จำกัด (มหาชน) / KCG Corporation Public Company Limited,"BTS บางจาก, ปุณณวิถี",ตามโครงสร้างบริษัทฯ,,,02/18/2026,https://www.jobthai.com/th/job/1848401,python|sql & database,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JobThai,Data Scientist,กรุงเทพมหานคร,Data Scientist – AI & Research,"Lief Capital Asset Management Co., Ltd.",เขตคลองสาน กรุงเทพมหานคร,ตามโครงสร้างบริษัทฯ,,,02/19/2026,https://www.jobthai.com/th/job/1584351,python|r|pandas|numpy|sklearn|machine_learning|deep_learning,7,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JobThai,Data Scientist,กรุงเทพมหานคร,Data Scientist - WFH 95% + Office 5%,"THiNKNET Co., Ltd.","BTS ช่องนนทรี, ศาลาแดง","25,000 - 70,000 บาท",25000.0,70000.0,02/19/2026,https://www.jobthai.com/th/job/1439476,python|machine_learning|deep_learning|statistics,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JobThai,Data Scientist,เชียงใหม่,เจ้าหน้าที่วิเคราะห์ข้อมูลด้านการเกษตร (Data Scientist – AgriTech),มูลนิธิแม่ฟ้าหลวง ในพระบรมราชูปถัมภ์,อ.แม่อาย จ.เชียงใหม่,ตามตกลง,,,02/19/2026,https://www.jobthai.com/th/job/1868472,python|r|sql & database|machine_learning|deep_learning|statistics,6,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
