keyword,province_code,province_name,page,job_title,company,location,salary,posted_date,job_url,raw_text
Data Analyst,01,กรุงเทพมหานคร,1,Senior Data Analyst,บริษัท ไวท์ไลน์แอคทิเวชัน จำกัด,MRT เพชรบุรี,ตามตกลง,17 ก.พ. 69,https://www.jobthai.com/th/company/job/1759084,Senior Data Analyst บริษัท ไวท์ไลน์แอคทิเวชัน จำกัด บริษัท ไวท์ไลน์แอคทิเวชัน จำกัด MRT เพชรบุรี ตามตกลง 17 ก.พ. 69
Data Analyst,09,จ.ชลบุรี,1,Data Analyst (ชลบุรี),บริษัท ไวร์เมช อินดัสทรี จำกัด,อ.เมืองชลบุรี จ.ชลบุรี,"20,000 - 30,000 บาท",17 ก.พ. 69,https://www.jobthai.com/th/company/job/1847321,"Data Analyst (ชลบุรี) 17 ก.พ. 69 บริษัท ไวร์เมช อินดัสทรี จำกัด บริษัท ไวร์เมช อินดัสทรี จำกัด อ.เมืองชลบุรี จ.ชลบุรี 20,000 - 30,000 บาท"
Data Analyst,01,กรุงเทพมหานคร,1,Business Data Analyst,บริษัท มีภูมิดี จำกัด,BRT วัดดอกไม้,"20,000 - 22,000 บาท",17 ก.พ. 69,https://www.jobthai.com/th/company/job/1862748,"Business Data Analyst 17 ก.พ. 69 บริษัท มีภูมิดี จำกัด บริษัท มีภูมิดี จำกัด BRT วัดดอกไม้ 20,000 - 22,000 บาท Hybrid Work สัมภาษณ์งานออนไลน์"
Data Analyst,59,จ.สมุทรปราการ,1,Business and Data Analyst,บริษัท โกชู โคซัน จำกัด,อ.บางพลี จ.สมุทรปราการ,ตามประสบการณ์,17 ก.พ. 69,https://www.jobthai.com/th/company/job/1717826,Business and Data Analyst บริษัท โกชู โคซัน จำกัด บริษัท โกชู โคซัน จำกัด อ.บางพลี จ.สมุทรปราการ ตามประสบการณ์ 17 ก.พ. 69
Data Analyst,01,กรุงเทพมหานคร,1,Data Analyst Internship,Ansell (Thailand) Ltd.,นิคมอุตสาหกรรมลาดกระบัง กรุงเทพมหานคร,300 บาท (รายวัน),17 ก.พ. 69,https://www.jobthai.com/th/company/job/1866417,Data Analyst Internship Ansell (Thailand) Ltd. Ansell (Thailand) Ltd. นิคมอุตสาหกรรมลาดกระบัง กรุงเทพมหานคร 300 บาท (รายวัน) สัมภาษณ์งานออนไลน์ 17 ก.พ. 69
Data Analyst,01,กรุงเทพมหานคร,1,Data Analyst (รพ.พญาไท 2),เครือโรงพยาบาลพญาไทและเครือโรงพยาบาลเปาโล,เขตพญาไท กรุงเทพมหานคร,ตามโครงสร้างบริษัทฯ,16 ก.พ. 69,https://www.jobthai.com/th/company/job/1833215,Data Analyst (รพ.พญาไท 2) เครือโรงพยาบาลพญาไทและเครือโรงพยาบาลเปาโล เครือโรงพยาบาลพญาไทและเครือโรงพยาบาลเปาโล เขตพญาไท กรุงเทพมหานคร ตามโครงสร้างบริษัทฯ สัมภาษณ์งานออนไลน์ 16 ก.พ. 69
Data Analyst,01,กรุงเทพมหานคร,1,Data Analyst ประจำที่ กทม.,MAA GROUP,เขตวัฒนา กรุงเทพมหานคร,ตามตกลง,17 ก.พ. 69,https://www.jobthai.com/th/company/job/1783463,Data Analyst ประจำที่ กทม. MAA GROUP MAA GROUP เขตวัฒนา กรุงเทพมหานคร ตามตกลง สัมภาษณ์งานออนไลน์ 17 ก.พ. 69
Data Analyst,21,จ.นครราชสีมา,1,MIS / Business Data Analyst,บริษัท นิวเจ็นแมน จำกัด,อ.เมืองนครราชสีมา จ.นครราชสีมา,"15,000- 30,000 ขึ้นอยู่กับความสามารถและประสบการณ์",15 ก.พ. 69,https://www.jobthai.com/th/company/job/1847053,"MIS / Business Data Analyst บริษัท นิวเจ็นแมน จำกัด บริษัท นิวเจ็นแมน จำกัด อ.เมืองนครราชสีมา จ.นครราชสีมา 15,000- 30,000 ขึ้นอยู่กับความสามารถและประสบการณ์ 15 ก.พ. 69"
Data Analyst,08,จ.ฉะเชิงเทรา,1,Data Analysis Engineer,บริษัท ทอรัส แมนูแฟคเจอริ่ง จำกัด,อ.บ้านโพธิ์ จ.ฉะเชิงเทรา,ตามตกลง,17 ก.พ. 69,https://www.jobthai.com/th/company/job/1853311,Data Analysis Engineer บริษัท ทอรัส แมนูแฟคเจอริ่ง จำกัด บริษัท ทอรัส แมนูแฟคเจอริ่ง จำกัด อ.บ้านโพธิ์ จ.ฉะเชิงเทรา ตามตกลง 17 ก.พ. 69
Data Analyst,01,กรุงเทพมหานคร,1,"Data Team Lead (ดู Data Analyst, Data Enginneer)",บริษัท เบตเทอร์โดส จำกัด ( สำนักงานใหญ่ ),เขตคลองสาน กรุงเทพมหานคร,"70,000 - 120,000 บาท",11 ก.พ. 69,https://www.jobthai.com/th/company/job/1792698,"Data Team Lead (ดู Data Analyst, Data Enginneer) 11 ก.พ. 69 บริษัท เบตเทอร์โดส จำกัด ( สำนักงานใหญ่ ) บริษัท เบตเทอร์โดส จำกัด ( สำนักงานใหญ่ ) เขตคลองสาน กรุงเทพมหานคร 70,000 - 120,000 บาท"
