keyword,province_code,province_name,page,job_title,company,location,salary,posted_date,job_url,raw_text
Data Engineer,49,จ.ระยอง,2,Data Center Extra-Low Voltage Engineer,"RENRUI SERVICES RECRUITMENT (THAILAND) CO., LTD.",อ.ปลวกแดง จ.ระยอง,"100,000 - 350,000 บาท",11 ก.พ. 69,https://www.jobthai.com/th/company/job/1811128,"Data Center Extra-Low Voltage Engineer 11 ก.พ. 69 RENRUI SERVICES RECRUITMENT (THAILAND) CO., LTD. RENRUI SERVICES RECRUITMENT (THAILAND) CO., LTD. อ.ปลวกแดง จ.ระยอง 100,000 - 350,000 บาท สัมภาษณ์งานออนไลน์"
Data Engineer,01,กรุงเทพมหานคร,2,Software Engineer (Data & Integration),"Sasom Co., Ltd.",เขตพระโขนง กรุงเทพมหานคร,ตามโครงสร้างบริษัทฯ,13 ก.พ. 69,https://www.jobthai.com/th/company/job/1837029,"Software Engineer (Data & Integration) Sasom Co., Ltd. Sasom Co., Ltd. รับสมัครด่วน เขตพระโขนง กรุงเทพมหานคร ตามโครงสร้างบริษัทฯ Hybrid Work สัมภาษณ์งานออนไลน์ 13 ก.พ. 69"
Data Engineer,49,จ.ระยอง,2,Mechanical Site Engineer (Data Center),บริษัท ซีเอชอีซี (ไทย) จำกัด,อ.ปลวกแดง จ.ระยอง,ตามประสบการณ์,16 ก.พ. 69,https://www.jobthai.com/th/company/job/1827005,Mechanical Site Engineer (Data Center) บริษัท ซีเอชอีซี (ไทย) จำกัด บริษัท ซีเอชอีซี (ไทย) จำกัด อ.ปลวกแดง จ.ระยอง ตามประสบการณ์ 16 ก.พ. 69
Data Engineer,01,กรุงเทพมหานคร,2,Data Center HVAC & CFD Simulation Engineer,"RENRUI SERVICES RECRUITMENT (THAILAND) CO., LTD.",MRT พระราม 9,"100,000 - 350,000 บาท",11 ก.พ. 69,https://www.jobthai.com/th/company/job/1811152,"Data Center HVAC & CFD Simulation Engineer 11 ก.พ. 69 RENRUI SERVICES RECRUITMENT (THAILAND) CO., LTD. RENRUI SERVICES RECRUITMENT (THAILAND) CO., LTD. MRT พระราม 9 100,000 - 350,000 บาท สัมภาษณ์งานออนไลน์"
Data Engineer,09,จ.ชลบุรี,2,"Senior Site Engineer (M&E) , ไซต์ Data Center",บริษัท อิตัลไทยวิศวกรรม จำกัด,จ.ชลบุรี,"25,000 - 50,000 บาท",16 ก.พ. 69,https://www.jobthai.com/th/company/job/1866165,"Senior Site Engineer (M&E) , ไซต์ Data Center บริษัท อิตัลไทยวิศวกรรม จำกัด บริษัท อิตัลไทยวิศวกรรม จำกัด จ.ชลบุรี 25,000 - 50,000 บาท สัมภาษณ์งานออนไลน์ 16 ก.พ. 69"
Data Engineer,01,กรุงเทพมหานคร,2,ฝึกงาน ตำแหน่ง Data Engineer - WFH 95% + Office 5%,"THiNKNET Co., Ltd.","BTS ช่องนนทรี, ศาลาแดง",400 บาท (รายวัน),16 ก.พ. 69,https://www.jobthai.com/th/company/job/1813949,"ฝึกงาน ตำแหน่ง Data Engineer - WFH 95% + Office 5% THiNKNET Co., Ltd. THiNKNET Co., Ltd. BTS ช่องนนทรี, ศาลาแดง MRT สีลม BRT สาทร 400 บาท (รายวัน) Hybrid Work สัมภาษณ์งานออนไลน์ 16 ก.พ. 69"
Data Engineer,28,จ.ปทุมธานี,2,Electrical Design Engineer (Solar/Data Center),CCS Comservice (Thailand) Limited,จ.ปทุมธานี,"35,000 - 60,000 บาท",13 ก.พ. 69,https://www.jobthai.com/th/company/job/1738681,"Electrical Design Engineer (Solar/Data Center) CCS Comservice (Thailand) Limited CCS Comservice (Thailand) Limited Urgently Required จ.ปทุมธานี 35,000 - 60,000 บาท 13 ก.พ. 69"
Data Engineer,32,จ.พระนครศรีอยุธยา,2,Project Engineer （Data Center/Solar/Civil/TE/RF/SI）,CCS Comservice (Thailand) Limited,จ.พระนครศรีอยุธยา,"25,000 - 40,000 บาท",13 ก.พ. 69,https://www.jobthai.com/th/company/job/1436903,"Project Engineer （Data Center/Solar/Civil/TE/RF/SI） CCS Comservice (Thailand) Limited CCS Comservice (Thailand) Limited Urgently Required จ.พระนครศรีอยุธยา 25,000 - 40,000 บาท 13 ก.พ. 69"
Data Engineer,01,กรุงเทพมหานคร,2,Data Analyst/Engineer (Contract 3-6 months) English Speaking,บริษัท อเด็คโก้ เพชรบุรีตัดใหม่ จำกัด,เขตสวนหลวง กรุงเทพมหานคร,"100,000 - 120,000 บาท",13 ก.พ. 69,https://www.jobthai.com/th/company/job/1740353,"Data Analyst/Engineer (Contract 3-6 months) English Speaking บริษัท อเด็คโก้ เพชรบุรีตัดใหม่ จำกัด บริษัท อเด็คโก้ เพชรบุรีตัดใหม่ จำกัด เขตสวนหลวง กรุงเทพมหานคร 100,000 - 120,000 บาท สัมภาษณ์งานออนไลน์ 13 ก.พ. 69"
Data Engineer,49,จ.ระยอง,2,Site Engineer (Fire Protection / Data Center Projects),"Kai Di Refrigeration Technology Co., Ltd.",อ.ปลวกแดง จ.ระยอง,"25,000 - 30,000 บาท",9 ก.พ. 69,https://www.jobthai.com/th/company/job/1859526,"Site Engineer (Fire Protection / Data Center Projects) Kai Di Refrigeration Technology Co., Ltd. Kai Di Refrigeration Technology Co., Ltd. อ.ปลวกแดง จ.ระยอง 25,000 - 30,000 บาท 9 ก.พ. 69"
Data Engineer,49,จ.ระยอง,2,Project Engineer (Fire Protection / Data Center Projects),"Kai Di Refrigeration Technology Co., Ltd.",อ.ปลวกแดง จ.ระยอง,"40,000 - 50,000 บาท",9 ก.พ. 69,https://www.jobthai.com/th/company/job/1859525,"Project Engineer (Fire Protection / Data Center Projects) Kai Di Refrigeration Technology Co., Ltd. Kai Di Refrigeration Technology Co., Ltd. อ.ปลวกแดง จ.ระยอง 40,000 - 50,000 บาท 9 ก.พ. 69"
Data Engineer,01,กรุงเทพมหานคร,2,Data Engineer - Cloud Infrastructure & AWS Specialist (Junior/Senior),บริษัท ศิครินทร์ จำกัด (มหาชน),MRT ศรีลาซาล,ตามประสบการณ์,16 ก.พ. 69,https://www.jobthai.com/th/company/job/1832991,Data Engineer - Cloud Infrastructure & AWS Specialist (Junior/Senior) บริษัท ศิครินทร์ จำกัด (มหาชน) บริษัท ศิครินทร์ จำกัด (มหาชน) MRT ศรีลาซาล ตามประสบการณ์ 16 ก.พ. 69
