keyword,page,job_title,company,location,salary,posted_date,job_url,raw_text
Data Scientist,1,"Data Scientist บริษัท จี.เอ็ม.เอส. คอร์เปอเรชั่น จำกัด บริษัท จี.เอ็ม.เอส. คอร์เปอเรชั่น จำกัด เขตยานนาวา กรุงเทพมหานคร 25,000 - 30,000 บาท 16 ก.พ. 69",117,กรุงเทพมหานคร,"25,000 - 30,000 บาท",16 ก.พ. 69,https://www.jobthai.com/th/company/job/1822474,"พบ 117 ตำแหน่งงาน หรือคุณหมายถึง: data scienti มุมมองแผนที่ ผลการค้นหา งานใน กรุงเทพมหานคร ประเภทงานทั้งหมด ที่มีคำว่า ""Data Scientist"" เรียงตาม : เกี่ยวข้องมากที่สุด มุมมองแผนที่ เรียงตาม : เกี่ยวข้องมากที่สุด Data Scientist บริษัท จี.เอ็ม.เอส. คอร์เปอเรชั่น จำกัด บริษัท จี.เอ็ม.เอส. คอร์เปอเรชั่น จำกัด เขตยานนาวา กรุงเทพมหานคร 25,000 - 30,000 บาท 16 ก.พ. 69 Data Scientist Digital Dialogue Co., Ltd. Digital Dialogue Co., Ltd. MRT พระราม 9, ศูนย์วัฒนธรรมแห่งประเทศไทย ตามโครงสร้างบริษัทฯ 16 ก.พ. 69 Specialist - DATA Scientist บริษัท เคซีจี คอร์ปอเรชั่น จำกัด (มหาชน) / KCG Corporation Public Company Limited บริษัท เคซีจี คอร์ปอเรชั่น จำกัด (มหาชน) / KCG Corporation Public Company Limited BTS บางจาก, ปุณณวิถี ตามโครงสร้างบริษัทฯ สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 Data Scientist – AI & Research Lief Capital Asset Management Co., Ltd. Lief Capital Asset Management Co., Ltd. รับสมัครด่วน เขตคลองสาน กรุงเทพมหานคร ตามโครงสร้างบริษัทฯ 16 ก.พ. 69 Data Scientist - WFH 95% + Office 5% THiNKNET Co., Ltd. THiNKNET Co., Ltd. BTS ช่องนนทรี, ศาลาแดง MRT สีลม BRT สาทร 25,000 - 70,000 บาท Hybrid Work สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 Data Engineer (Contractor) The Prodigy (Thailand) Co., Ltd. The Prodigy (Thailand) Co., Ltd. เขตพญาไท กรุงเทพมหานคร 25,000 - 35,000 บาท สัมภาษณ์งานออนไลน์ 9 ก.พ. 69 Data Analyst บริษัท ซาบีน่า จำกัด (มหาชน) บริษัท ซาบีน่า จำกัด (มหาชน) เขตบางกอกน้อย กรุงเทพมหานคร ตามตกลง Hybrid Work สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 Network Engineer 16 ก.พ. 69 OxygenAI (บริษัท ออมนิ ดีล จำกัด) OxygenAI (บริษัท ออมนิ ดีล จำกัด) BTS ชิดลม, เพลินจิต ตามตกลง Data Analyst บริษัท ชับบ์สามัคคีประกันภัย จำกัด (มหาชน) บริษัท ชับบ์สามัคคีประกันภัย จำกัด (มหาชน) เขตหลักสี่ กรุงเทพมหานคร ตามตกลง 16 ก.พ. 69 Business Intelligence (BI) Analyst Sasom Co., Ltd. Sasom Co., Ltd. รับสมัครด่วน เขตพระโขนง กรุงเทพมหานคร 30,000 - 35,000 บาท Hybrid Work สัมภาษณ์งานออนไลน์ 13 ก.พ. 69 AI & Data Science Specialist บริษัท ทีคิวเอ็ม อินชัวร์รันส์ โบรคเกอร์ จำกัด, TQM บริษัท ทีคิวเอ็ม อินชัวร์รันส์ โบรคเกอร์ จำกัด, TQM เขตลาดพร้าว กรุงเทพมหานคร ตามประสบการณ์ Hybrid Work สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 Project Management Officer (Data Analyst) Evolt Technology Co., Ltd. Evolt Technology Co., Ltd. MRT สามย่าน ตามตกลง สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 Business Analyst บริษัท สหมิตรถังแก๊ส จำกัด (มหาชน) บริษัท สหมิตรถังแก๊ส จำกัด (มหาชน) รับสมัครด่วน เขตบางขุนเทียน กรุงเทพมหานคร ตามโครงสร้างบริษัทฯ 14 ก.พ. 69 Data Engineer / ETL Developer Double P Enterprise Co., Ltd. Double P Enterprise Co., Ltd. เขตห้วยขวาง กรุงเทพมหานคร ตามประสบการณ์ สัมภาษณ์งานออนไลน์ 12 ก.พ. 69 Performance Management & Data Analytic (Call Center) ธนาคารแลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน) ธนาคารแลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน) เขตสาทร กรุงเทพมหานคร ตามประสบการณ์ สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 Data Analyst - BNG บริษัท เบญจจินดา โฮลดิ้ง จำกัด บริษัท เบญจจินดา โฮลดิ้ง จำกัด SRT บางเขน ตามประสบการณ์ 16 ก.พ. 69 Strategy & Pricing - TMS Rate Management - Associate Inteluck (Thailand) Co., Ltd. Inteluck (Thailand) Co., Ltd. Urgently Required เขตดินแดง กรุงเทพมหานคร ตามโครงสร้างบริษัทฯ สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 Data Team Lead (ดู Data Analyst, Data Enginneer) 11 ก.พ. 69 บริษัท เบตเทอร์โดส จำกัด ( สำนักงานใหญ่ ) บริษัท เบตเทอร์โดส จำกัด ( สำนักงานใหญ่ ) เขตคลองสาน กรุงเทพมหานคร 70,000 - 120,000 บาท Full Stack Developer (C#, .Net Core, React, Vue.js) บริษัท ช็อคโก้ คาร์ด เอ็นเตอร์ไพรส์ จำกัด บริษัท ช็อคโก้ คาร์ด เอ็นเตอร์ไพรส์ จำกัด BTS บางจาก, ปุณณวิถี 40,000 - 60,000 บาท สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 ผู้จัดการฝ่ายวางแผน และวิเคราะห์ข้อมูล (Planning and Data analysis ) บริษัท วีอาร์พี ฟู้ด แอนด์ เบเกอรี่ จำกัด บริษัท วีอาร์พี ฟู้ด แอนด์ เบเกอรี่ จำกัด กรุงเทพมหานคร 35,000 - 50,000 บาท สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 1 2 3 4 5 ›"
Data Scientist,1,"Data Scientist Digital Dialogue Co., Ltd. Digital Dialogue Co., Ltd. MRT พระราม 9, ศูนย์วัฒนธรรมแห่งประเทศไทย ตามโครงสร้างบริษัทฯ 16 ก.พ. 69",117,กรุงเทพมหานคร,"25,000 - 30,000 บาท",16 ก.พ. 69,https://www.jobthai.com/th/company/job/1685397,"พบ 117 ตำแหน่งงาน หรือคุณหมายถึง: data scienti มุมมองแผนที่ ผลการค้นหา งานใน กรุงเทพมหานคร ประเภทงานทั้งหมด ที่มีคำว่า ""Data Scientist"" เรียงตาม : เกี่ยวข้องมากที่สุด มุมมองแผนที่ เรียงตาม : เกี่ยวข้องมากที่สุด Data Scientist บริษัท จี.เอ็ม.เอส. คอร์เปอเรชั่น จำกัด บริษัท จี.เอ็ม.เอส. คอร์เปอเรชั่น จำกัด เขตยานนาวา กรุงเทพมหานคร 25,000 - 30,000 บาท 16 ก.พ. 69 Data Scientist Digital Dialogue Co., Ltd. Digital Dialogue Co., Ltd. MRT พระราม 9, ศูนย์วัฒนธรรมแห่งประเทศไทย ตามโครงสร้างบริษัทฯ 16 ก.พ. 69 Specialist - DATA Scientist บริษัท เคซีจี คอร์ปอเรชั่น จำกัด (มหาชน) / KCG Corporation Public Company Limited บริษัท เคซีจี คอร์ปอเรชั่น จำกัด (มหาชน) / KCG Corporation Public Company Limited BTS บางจาก, ปุณณวิถี ตามโครงสร้างบริษัทฯ สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 Data Scientist – AI & Research Lief Capital Asset Management Co., Ltd. Lief Capital Asset Management Co., Ltd. รับสมัครด่วน เขตคลองสาน กรุงเทพมหานคร ตามโครงสร้างบริษัทฯ 16 ก.พ. 69 Data Scientist - WFH 95% + Office 5% THiNKNET Co., Ltd. THiNKNET Co., Ltd. BTS ช่องนนทรี, ศาลาแดง MRT สีลม BRT สาทร 25,000 - 70,000 บาท Hybrid Work สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 Data Engineer (Contractor) The Prodigy (Thailand) Co., Ltd. The Prodigy (Thailand) Co., Ltd. เขตพญาไท กรุงเทพมหานคร 25,000 - 35,000 บาท สัมภาษณ์งานออนไลน์ 9 ก.พ. 69 Data Analyst บริษัท ซาบีน่า จำกัด (มหาชน) บริษัท ซาบีน่า จำกัด (มหาชน) เขตบางกอกน้อย กรุงเทพมหานคร ตามตกลง Hybrid Work สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 Network Engineer 16 ก.พ. 69 OxygenAI (บริษัท ออมนิ ดีล จำกัด) OxygenAI (บริษัท ออมนิ ดีล จำกัด) BTS ชิดลม, เพลินจิต ตามตกลง Data Analyst บริษัท ชับบ์สามัคคีประกันภัย จำกัด (มหาชน) บริษัท ชับบ์สามัคคีประกันภัย จำกัด (มหาชน) เขตหลักสี่ กรุงเทพมหานคร ตามตกลง 16 ก.พ. 69 Business Intelligence (BI) Analyst Sasom Co., Ltd. Sasom Co., Ltd. รับสมัครด่วน เขตพระโขนง กรุงเทพมหานคร 30,000 - 35,000 บาท Hybrid Work สัมภาษณ์งานออนไลน์ 13 ก.พ. 69 AI & Data Science Specialist บริษัท ทีคิวเอ็ม อินชัวร์รันส์ โบรคเกอร์ จำกัด, TQM บริษัท ทีคิวเอ็ม อินชัวร์รันส์ โบรคเกอร์ จำกัด, TQM เขตลาดพร้าว กรุงเทพมหานคร ตามประสบการณ์ Hybrid Work สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 Project Management Officer (Data Analyst) Evolt Technology Co., Ltd. Evolt Technology Co., Ltd. MRT สามย่าน ตามตกลง สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 Business Analyst บริษัท สหมิตรถังแก๊ส จำกัด (มหาชน) บริษัท สหมิตรถังแก๊ส จำกัด (มหาชน) รับสมัครด่วน เขตบางขุนเทียน กรุงเทพมหานคร ตามโครงสร้างบริษัทฯ 14 ก.พ. 69 Data Engineer / ETL Developer Double P Enterprise Co., Ltd. Double P Enterprise Co., Ltd. เขตห้วยขวาง กรุงเทพมหานคร ตามประสบการณ์ สัมภาษณ์งานออนไลน์ 12 ก.พ. 69 Performance Management & Data Analytic (Call Center) ธนาคารแลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน) ธนาคารแลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน) เขตสาทร กรุงเทพมหานคร ตามประสบการณ์ สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 Data Analyst - BNG บริษัท เบญจจินดา โฮลดิ้ง จำกัด บริษัท เบญจจินดา โฮลดิ้ง จำกัด SRT บางเขน ตามประสบการณ์ 16 ก.พ. 69 Strategy & Pricing - TMS Rate Management - Associate Inteluck (Thailand) Co., Ltd. Inteluck (Thailand) Co., Ltd. Urgently Required เขตดินแดง กรุงเทพมหานคร ตามโครงสร้างบริษัทฯ สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 Data Team Lead (ดู Data Analyst, Data Enginneer) 11 ก.พ. 69 บริษัท เบตเทอร์โดส จำกัด ( สำนักงานใหญ่ ) บริษัท เบตเทอร์โดส จำกัด ( สำนักงานใหญ่ ) เขตคลองสาน กรุงเทพมหานคร 70,000 - 120,000 บาท Full Stack Developer (C#, .Net Core, React, Vue.js) บริษัท ช็อคโก้ คาร์ด เอ็นเตอร์ไพรส์ จำกัด บริษัท ช็อคโก้ คาร์ด เอ็นเตอร์ไพรส์ จำกัด BTS บางจาก, ปุณณวิถี 40,000 - 60,000 บาท สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 ผู้จัดการฝ่ายวางแผน และวิเคราะห์ข้อมูล (Planning and Data analysis ) บริษัท วีอาร์พี ฟู้ด แอนด์ เบเกอรี่ จำกัด บริษัท วีอาร์พี ฟู้ด แอนด์ เบเกอรี่ จำกัด กรุงเทพมหานคร 35,000 - 50,000 บาท สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 1 2 3 4 5 ›"
Data Scientist,1,"Specialist - DATA Scientist บริษัท เคซีจี คอร์ปอเรชั่น จำกัด (มหาชน) / KCG Corporation Public Company Limited บริษัท เคซีจี คอร์ปอเรชั่น จำกัด (มหาชน) / KCG Corporation Public Company Limited BTS บางจาก, ปุณณวิถี ตามโครงสร้างบริษัทฯ สัมภาษณ์งานออนไลน์ 16 ก.พ. 69",117,กรุงเทพมหานคร,"25,000 - 30,000 บาท",16 ก.พ. 69,https://www.jobthai.com/th/company/job/1848401,"พบ 117 ตำแหน่งงาน หรือคุณหมายถึง: data scienti มุมมองแผนที่ ผลการค้นหา งานใน กรุงเทพมหานคร ประเภทงานทั้งหมด ที่มีคำว่า ""Data Scientist"" เรียงตาม : เกี่ยวข้องมากที่สุด มุมมองแผนที่ เรียงตาม : เกี่ยวข้องมากที่สุด Data Scientist บริษัท จี.เอ็ม.เอส. คอร์เปอเรชั่น จำกัด บริษัท จี.เอ็ม.เอส. คอร์เปอเรชั่น จำกัด เขตยานนาวา กรุงเทพมหานคร 25,000 - 30,000 บาท 16 ก.พ. 69 Data Scientist Digital Dialogue Co., Ltd. Digital Dialogue Co., Ltd. MRT พระราม 9, ศูนย์วัฒนธรรมแห่งประเทศไทย ตามโครงสร้างบริษัทฯ 16 ก.พ. 69 Specialist - DATA Scientist บริษัท เคซีจี คอร์ปอเรชั่น จำกัด (มหาชน) / KCG Corporation Public Company Limited บริษัท เคซีจี คอร์ปอเรชั่น จำกัด (มหาชน) / KCG Corporation Public Company Limited BTS บางจาก, ปุณณวิถี ตามโครงสร้างบริษัทฯ สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 Data Scientist – AI & Research Lief Capital Asset Management Co., Ltd. Lief Capital Asset Management Co., Ltd. รับสมัครด่วน เขตคลองสาน กรุงเทพมหานคร ตามโครงสร้างบริษัทฯ 16 ก.พ. 69 Data Scientist - WFH 95% + Office 5% THiNKNET Co., Ltd. THiNKNET Co., Ltd. BTS ช่องนนทรี, ศาลาแดง MRT สีลม BRT สาทร 25,000 - 70,000 บาท Hybrid Work สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 Data Engineer (Contractor) The Prodigy (Thailand) Co., Ltd. The Prodigy (Thailand) Co., Ltd. เขตพญาไท กรุงเทพมหานคร 25,000 - 35,000 บาท สัมภาษณ์งานออนไลน์ 9 ก.พ. 69 Data Analyst บริษัท ซาบีน่า จำกัด (มหาชน) บริษัท ซาบีน่า จำกัด (มหาชน) เขตบางกอกน้อย กรุงเทพมหานคร ตามตกลง Hybrid Work สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 Network Engineer 16 ก.พ. 69 OxygenAI (บริษัท ออมนิ ดีล จำกัด) OxygenAI (บริษัท ออมนิ ดีล จำกัด) BTS ชิดลม, เพลินจิต ตามตกลง Data Analyst บริษัท ชับบ์สามัคคีประกันภัย จำกัด (มหาชน) บริษัท ชับบ์สามัคคีประกันภัย จำกัด (มหาชน) เขตหลักสี่ กรุงเทพมหานคร ตามตกลง 16 ก.พ. 69 Business Intelligence (BI) Analyst Sasom Co., Ltd. Sasom Co., Ltd. รับสมัครด่วน เขตพระโขนง กรุงเทพมหานคร 30,000 - 35,000 บาท Hybrid Work สัมภาษณ์งานออนไลน์ 13 ก.พ. 69 AI & Data Science Specialist บริษัท ทีคิวเอ็ม อินชัวร์รันส์ โบรคเกอร์ จำกัด, TQM บริษัท ทีคิวเอ็ม อินชัวร์รันส์ โบรคเกอร์ จำกัด, TQM เขตลาดพร้าว กรุงเทพมหานคร ตามประสบการณ์ Hybrid Work สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 Project Management Officer (Data Analyst) Evolt Technology Co., Ltd. Evolt Technology Co., Ltd. MRT สามย่าน ตามตกลง สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 Business Analyst บริษัท สหมิตรถังแก๊ส จำกัด (มหาชน) บริษัท สหมิตรถังแก๊ส จำกัด (มหาชน) รับสมัครด่วน เขตบางขุนเทียน กรุงเทพมหานคร ตามโครงสร้างบริษัทฯ 14 ก.พ. 69 Data Engineer / ETL Developer Double P Enterprise Co., Ltd. Double P Enterprise Co., Ltd. เขตห้วยขวาง กรุงเทพมหานคร ตามประสบการณ์ สัมภาษณ์งานออนไลน์ 12 ก.พ. 69 Performance Management & Data Analytic (Call Center) ธนาคารแลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน) ธนาคารแลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน) เขตสาทร กรุงเทพมหานคร ตามประสบการณ์ สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 Data Analyst - BNG บริษัท เบญจจินดา โฮลดิ้ง จำกัด บริษัท เบญจจินดา โฮลดิ้ง จำกัด SRT บางเขน ตามประสบการณ์ 16 ก.พ. 69 Strategy & Pricing - TMS Rate Management - Associate Inteluck (Thailand) Co., Ltd. Inteluck (Thailand) Co., Ltd. Urgently Required เขตดินแดง กรุงเทพมหานคร ตามโครงสร้างบริษัทฯ สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 Data Team Lead (ดู Data Analyst, Data Enginneer) 11 ก.พ. 69 บริษัท เบตเทอร์โดส จำกัด ( สำนักงานใหญ่ ) บริษัท เบตเทอร์โดส จำกัด ( สำนักงานใหญ่ ) เขตคลองสาน กรุงเทพมหานคร 70,000 - 120,000 บาท Full Stack Developer (C#, .Net Core, React, Vue.js) บริษัท ช็อคโก้ คาร์ด เอ็นเตอร์ไพรส์ จำกัด บริษัท ช็อคโก้ คาร์ด เอ็นเตอร์ไพรส์ จำกัด BTS บางจาก, ปุณณวิถี 40,000 - 60,000 บาท สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 ผู้จัดการฝ่ายวางแผน และวิเคราะห์ข้อมูล (Planning and Data analysis ) บริษัท วีอาร์พี ฟู้ด แอนด์ เบเกอรี่ จำกัด บริษัท วีอาร์พี ฟู้ด แอนด์ เบเกอรี่ จำกัด กรุงเทพมหานคร 35,000 - 50,000 บาท สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 1 2 3 4 5 ›"
Data Scientist,1,"Data Scientist – AI & Research Lief Capital Asset Management Co., Ltd. Lief Capital Asset Management Co., Ltd. รับสมัครด่วน เขตคลองสาน กรุงเทพมหานคร ตามโครงสร้างบริษัทฯ 16 ก.พ. 69",117,กรุงเทพมหานคร,"25,000 - 30,000 บาท",16 ก.พ. 69,https://www.jobthai.com/th/company/job/1584351,"พบ 117 ตำแหน่งงาน หรือคุณหมายถึง: data scienti มุมมองแผนที่ ผลการค้นหา งานใน กรุงเทพมหานคร ประเภทงานทั้งหมด ที่มีคำว่า ""Data Scientist"" เรียงตาม : เกี่ยวข้องมากที่สุด มุมมองแผนที่ เรียงตาม : เกี่ยวข้องมากที่สุด Data Scientist บริษัท จี.เอ็ม.เอส. คอร์เปอเรชั่น จำกัด บริษัท จี.เอ็ม.เอส. คอร์เปอเรชั่น จำกัด เขตยานนาวา กรุงเทพมหานคร 25,000 - 30,000 บาท 16 ก.พ. 69 Data Scientist Digital Dialogue Co., Ltd. Digital Dialogue Co., Ltd. MRT พระราม 9, ศูนย์วัฒนธรรมแห่งประเทศไทย ตามโครงสร้างบริษัทฯ 16 ก.พ. 69 Specialist - DATA Scientist บริษัท เคซีจี คอร์ปอเรชั่น จำกัด (มหาชน) / KCG Corporation Public Company Limited บริษัท เคซีจี คอร์ปอเรชั่น จำกัด (มหาชน) / KCG Corporation Public Company Limited BTS บางจาก, ปุณณวิถี ตามโครงสร้างบริษัทฯ สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 Data Scientist – AI & Research Lief Capital Asset Management Co., Ltd. Lief Capital Asset Management Co., Ltd. รับสมัครด่วน เขตคลองสาน กรุงเทพมหานคร ตามโครงสร้างบริษัทฯ 16 ก.พ. 69 Data Scientist - WFH 95% + Office 5% THiNKNET Co., Ltd. THiNKNET Co., Ltd. BTS ช่องนนทรี, ศาลาแดง MRT สีลม BRT สาทร 25,000 - 70,000 บาท Hybrid Work สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 Data Engineer (Contractor) The Prodigy (Thailand) Co., Ltd. The Prodigy (Thailand) Co., Ltd. เขตพญาไท กรุงเทพมหานคร 25,000 - 35,000 บาท สัมภาษณ์งานออนไลน์ 9 ก.พ. 69 Data Analyst บริษัท ซาบีน่า จำกัด (มหาชน) บริษัท ซาบีน่า จำกัด (มหาชน) เขตบางกอกน้อย กรุงเทพมหานคร ตามตกลง Hybrid Work สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 Network Engineer 16 ก.พ. 69 OxygenAI (บริษัท ออมนิ ดีล จำกัด) OxygenAI (บริษัท ออมนิ ดีล จำกัด) BTS ชิดลม, เพลินจิต ตามตกลง Data Analyst บริษัท ชับบ์สามัคคีประกันภัย จำกัด (มหาชน) บริษัท ชับบ์สามัคคีประกันภัย จำกัด (มหาชน) เขตหลักสี่ กรุงเทพมหานคร ตามตกลง 16 ก.พ. 69 Business Intelligence (BI) Analyst Sasom Co., Ltd. Sasom Co., Ltd. รับสมัครด่วน เขตพระโขนง กรุงเทพมหานคร 30,000 - 35,000 บาท Hybrid Work สัมภาษณ์งานออนไลน์ 13 ก.พ. 69 AI & Data Science Specialist บริษัท ทีคิวเอ็ม อินชัวร์รันส์ โบรคเกอร์ จำกัด, TQM บริษัท ทีคิวเอ็ม อินชัวร์รันส์ โบรคเกอร์ จำกัด, TQM เขตลาดพร้าว กรุงเทพมหานคร ตามประสบการณ์ Hybrid Work สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 Project Management Officer (Data Analyst) Evolt Technology Co., Ltd. Evolt Technology Co., Ltd. MRT สามย่าน ตามตกลง สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 Business Analyst บริษัท สหมิตรถังแก๊ส จำกัด (มหาชน) บริษัท สหมิตรถังแก๊ส จำกัด (มหาชน) รับสมัครด่วน เขตบางขุนเทียน กรุงเทพมหานคร ตามโครงสร้างบริษัทฯ 14 ก.พ. 69 Data Engineer / ETL Developer Double P Enterprise Co., Ltd. Double P Enterprise Co., Ltd. เขตห้วยขวาง กรุงเทพมหานคร ตามประสบการณ์ สัมภาษณ์งานออนไลน์ 12 ก.พ. 69 Performance Management & Data Analytic (Call Center) ธนาคารแลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน) ธนาคารแลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน) เขตสาทร กรุงเทพมหานคร ตามประสบการณ์ สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 Data Analyst - BNG บริษัท เบญจจินดา โฮลดิ้ง จำกัด บริษัท เบญจจินดา โฮลดิ้ง จำกัด SRT บางเขน ตามประสบการณ์ 16 ก.พ. 69 Strategy & Pricing - TMS Rate Management - Associate Inteluck (Thailand) Co., Ltd. Inteluck (Thailand) Co., Ltd. Urgently Required เขตดินแดง กรุงเทพมหานคร ตามโครงสร้างบริษัทฯ สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 Data Team Lead (ดู Data Analyst, Data Enginneer) 11 ก.พ. 69 บริษัท เบตเทอร์โดส จำกัด ( สำนักงานใหญ่ ) บริษัท เบตเทอร์โดส จำกัด ( สำนักงานใหญ่ ) เขตคลองสาน กรุงเทพมหานคร 70,000 - 120,000 บาท Full Stack Developer (C#, .Net Core, React, Vue.js) บริษัท ช็อคโก้ คาร์ด เอ็นเตอร์ไพรส์ จำกัด บริษัท ช็อคโก้ คาร์ด เอ็นเตอร์ไพรส์ จำกัด BTS บางจาก, ปุณณวิถี 40,000 - 60,000 บาท สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 ผู้จัดการฝ่ายวางแผน และวิเคราะห์ข้อมูล (Planning and Data analysis ) บริษัท วีอาร์พี ฟู้ด แอนด์ เบเกอรี่ จำกัด บริษัท วีอาร์พี ฟู้ด แอนด์ เบเกอรี่ จำกัด กรุงเทพมหานคร 35,000 - 50,000 บาท สัมภาษณ์งานออนไลน์ 16 ก.พ. 69 1 2 3 4 5 ›"
